"gene","A5","A9","A17","A21","A29","A33"
"Solyc03g063080",999,15551,2510,1520,1436,5749
"Solyc03g063090",0,0,0,0,0,0
"Solyc03g063100",0,0,0,0,0,5
"Solyc03g063110",608,965,905,1640,737,1775
"Solyc03g063120",3,1,0,0,0,0
"Solyc03g063130",1,0,5,0,1,10
"Solyc03g063140",0,2,1,0,0,3
"Solyc03g063150",2,0,1,1,6,0
"Solyc03g063160",61,93,35,45,48,106
"Solyc03g063170",0,0,0,0,0,0
"Solyc03g063180",0,0,0,0,0,0
"Solyc03g063190",0,0,0,0,0,0
"Solyc03g063200",130,187,176,246,194,417
"Solyc03g063210",282,305,258,406,215,645
"Solyc03g063220",966,1192,921,1484,816,2197
"Solyc03g063240",176,504,179,781,233,1446
"Solyc03g063250",0,0,0,0,0,0
"Solyc03g063260",64,64,54,119,59,129
"Solyc03g063270",58,41,59,52,84,99
"Solyc03g063280",1335,1096,1842,1570,1690,1731
"Solyc03g063290",65,96,77,135,114,430
"Solyc03g063300",350,155,497,153,559,146
"Solyc03g063310",4,0,3,0,4,0
"Solyc03g063320",656,619,601,689,791,1435
"Solyc03g063340",777,1106,934,1094,1087,2628
"Solyc03g063350",547,554,388,782,770,1221
"Solyc03g063360",75,295,125,326,126,725
"Solyc03g063370",3,22,11,14,18,33
"Solyc03g063380",3,0,0,15,3,0
"Solyc03g063390",92,192,68,161,119,324
"Solyc03g063400",0,0,1,0,0,0
"Solyc03g063410",5,3,2,0,5,2
"Solyc03g063420",7,17,6,22,9,69
"Solyc03g063440",1,0,0,4,0,0
"Solyc03g063450",10,1,2,0,9,1
"Solyc03g063460",4,18,7,82,4,28
"Solyc03g063470",43,282,93,335,62,506
"Solyc03g063480",237,967,507,1652,118,868
"Solyc03g063490",4,41,11,126,14,108
"Solyc03g063500",46,183,146,616,55,519
"Solyc03g063510",53,136,120,648,35,320
"Solyc03g063520",0,0,0,0,0,0
"Solyc03g063530",0,0,0,0,0,0
"Solyc03g063540",0,3,0,2,0,1
"Solyc03g063550",0,0,0,0,0,0
"Solyc03g063560",802,1561,863,2174,912,3540
"Solyc03g063580",0,0,0,0,0,0
"Solyc03g063590",20,7,12,5,15,11
"Solyc03g063600",364,657,630,823,686,2791
"Solyc03g063630",35,10,14,0,72,3
"Solyc03g063640",8,0,1,0,15,0
"Solyc03g063650",54,100,84,135,146,107
"Solyc03g063670",0,0,0,0,0,0
"Solyc03g063680",1192,1620,1588,2350,1310,3483
"Solyc03g063690",58,68,84,70,82,74
"Solyc03g063700",47,88,33,119,42,349
"Solyc03g063710",3,2,0,0,2,2
"Solyc03g063720",189,418,348,419,197,409
"Solyc03g063730",5,6,8,2,21,29
"Solyc03g063740",0,0,0,0,0,0
"Solyc03g063750",676,3275,1301,3334,1543,12385
"Solyc03g063760",1172,1423,1323,1793,1440,2839
"Solyc03g063770",92,60,106,167,145,96
"Solyc03g063780",1,4,0,5,2,6
"Solyc03g063790",9,6,8,56,2,32
"Solyc03g063800",0,0,0,0,0,0
"Solyc03g063810",12,71,42,163,16,91
"Solyc03g063820",0,2,0,9,0,0
"Solyc03g063850",0,0,0,0,0,0
"Solyc03g063860",0,0,0,0,0,0
"Solyc03g063880",1295,1661,1609,2280,1661,3904
"Solyc03g063890",270,76,266,190,238,170
"Solyc03g063900",0,0,0,0,0,0
"Solyc03g063910",2,3,4,0,5,5
"Solyc03g063920",2,0,4,0,5,3
"Solyc03g063930",1,0,1,0,0,0
"Solyc03g063940",2805,523,1990,278,1983,596
"Solyc03g063950",0,0,0,0,0,0
"Solyc03g063960",18,2,3,0,7,10
"Solyc03g063970",260,454,117,198,375,667
"Solyc03g063980",0,1,3,0,0,0
"Solyc03g064010",44,60,6,68,22,36
"Solyc03g064020",1,1,2,1,2,0
"Solyc03g064030",321,512,315,738,338,1203
"Solyc03g064040",83,303,343,1027,124,673
"Solyc03g065050",0,0,0,1,0,0
"Solyc03g065060",0,0,0,0,0,0
"Solyc03g065070",0,0,0,0,0,0
"Solyc03g065080",0,0,0,0,0,0
"Solyc03g065090",0,0,0,0,0,0
"Solyc03g065110",0,0,0,0,0,0
"Solyc03g065120",0,0,0,0,0,0
"Solyc03g065130",0,0,0,0,0,0
"Solyc03g065140",0,0,0,0,0,0
"Solyc03g065150",0,0,0,0,0,0
"Solyc03g065160",0,0,0,0,0,0
"Solyc03g065170",0,0,0,0,0,0
"Solyc03g065180",0,0,0,0,0,0
"Solyc03g065190",0,0,0,0,0,0
"Solyc03g065200",0,0,0,0,0,5
"Solyc03g065220",0,0,2,0,0,2
"Solyc03g065230",4,1,7,3,6,0
"Solyc03g065240",4,1,1,4,4,6
"Solyc03g065250",22,193,15,61,23,1129
"Solyc03g065260",2,1,1,3,1,9
"Solyc03g065300",0,0,0,0,2,0
"Solyc03g065310",0,1,0,0,0,0
"Solyc03g065320",0,0,0,0,0,0
"Solyc03g065330",0,0,0,0,0,0
"Solyc03g065340",574,1285,649,1531,803,3076
"Solyc03g065350",0,0,0,0,0,0
"Solyc03g070370",0,0,3,0,0,0
"Solyc03g070380",4,1,0,1,4,0
"Solyc03g070390",1,2,4,1,7,0
"Solyc03g070400",18,13,51,29,25,28
"Solyc03g070410",0,0,0,0,0,0
"Solyc03g070420",0,0,0,1,0,0
"Solyc03g070430",0,5,4,8,9,7
"Solyc03g070440",0,0,0,0,0,0
"Solyc03g070450",0,0,0,0,0,0
"Solyc03g070460",0,0,0,0,0,0
"Solyc03g070470",1,0,0,3,1,0
"Solyc03g070480",0,0,0,0,0,0
"Solyc03g071480",1,0,0,0,0,0
"Solyc03g071490",0,3,0,4,0,1
"Solyc03g071500",10,2,9,12,18,11
"Solyc03g071510",0,0,0,0,0,0
"Solyc03g071520",2,0,3,0,1,0
"Solyc03g071530",2,0,0,0,0,0
"Solyc03g071540",0,0,0,0,0,0
"Solyc03g071550",22,7,24,5,17,0
"Solyc03g071560",416,446,223,408,586,932
"Solyc03g071570",15,72,19,137,17,124
"Solyc03g071580",2,0,0,0,0,0
"Solyc03g071590",6,4,14,5,6,5
"Solyc03g071600",0,0,0,0,0,0
"Solyc03g071610",0,0,0,0,0,0
"Solyc03g071620",1526,2006,2177,2993,2425,3214
"Solyc03g071630",0,0,0,0,0,0
"Solyc03g071640",12,4,4,1,20,2
"Solyc03g071650",4,3,1,0,11,11
"Solyc03g071660",0,0,0,0,0,0
"Solyc03g071670",0,0,0,0,0,0
"Solyc03g071680",0,0,0,0,0,0
"Solyc03g071690",13,1,7,3,5,8
"Solyc03g071700",1,5,1,2,2,2
"Solyc03g071710",25,91,20,83,41,408
"Solyc03g071720",68,70,45,77,56,124
"Solyc03g071730",0,0,0,0,0,0
"Solyc03g071740",0,0,0,0,0,0
"Solyc03g071750",22,94,17,147,20,115
"Solyc03g071760",0,0,2,0,1,0
"Solyc03g071770",0,0,0,0,0,0
"Solyc03g071780",1,7,1,4,1,17
"Solyc03g071790",14,13,9,4,19,7
"Solyc03g071800",8,2,6,0,14,0
"Solyc03g071810",0,0,0,0,0,0
"Solyc03g071820",2,1,1,0,2,2
"Solyc03g071830",0,2,0,0,1,0
"Solyc03g071840",0,0,0,0,0,0
"Solyc03g071850",5,27,23,48,7,182
"Solyc03g071860",0,0,2,2,1,5
"Solyc03g071870",1,0,0,0,3,0
"Solyc03g077870",0,0,0,0,1,0
"Solyc03g077880",0,0,0,0,0,0
"Solyc03g077890",0,0,0,0,0,0
"Solyc03g077900",0,0,0,0,0,0
"Solyc03g077910",80,236,133,306,125,402
"Solyc03g077920",1,0,4,0,3,10
"Solyc03g077930",4,0,1,0,10,0
"Solyc03g077940",0,0,0,0,0,0
"Solyc03g077950",175,141,198,142,161,205
"Solyc03g077960",37,27,25,46,50,66
"Solyc03g077970",4,4,9,15,6,11
"Solyc03g077980",152,167,190,186,180,203
"Solyc03g077990",0,0,0,0,1,0
"Solyc03g078000",135,393,164,557,237,1176
"Solyc03g078010",0,0,2,0,0,0
"Solyc03g078020",144,368,168,375,193,824
"Solyc03g078030",0,1,0,0,0,0
"Solyc03g078040",6,5,1,4,8,1
"Solyc03g078050",0,0,0,0,0,0
"Solyc03g078060",40,19,37,5,51,9
"Solyc03g078070",0,0,0,0,2,9
"Solyc03g078080",444,578,609,612,631,837
"Solyc03g078090",25,3,38,11,28,0
"Solyc03g078100",30,91,69,147,34,245
"Solyc03g078110",5,1,3,0,8,9
"Solyc03g078120",98,28,60,7,103,66
"Solyc03g078130",0,1,0,0,1,0
"Solyc03g078140",0,1,0,0,0,0
"Solyc03g078150",26,98,25,80,30,267
"Solyc03g078160",173,193,104,138,267,278
"Solyc03g078170",7,2,6,0,7,0
"Solyc03g078190",1,1,2,0,0,0
"Solyc03g078200",22,738,38,578,19,552
"Solyc03g078210",7,1,3,4,11,0
"Solyc03g078220",0,0,0,0,0,0
"Solyc03g078230",435,984,460,1235,631,2099
"Solyc03g078240",0,0,0,0,0,49
"Solyc03g078250",0,0,0,0,0,0
"Solyc03g078260",18,3,6,1,26,4
"Solyc03g078270",1,1,1,1,1,0
"Solyc03g078280",0,0,0,0,0,0
"Solyc03g078290",3239,2738,4133,4016,4359,5306
"Solyc03g078300",64,151,102,189,81,772
"Solyc03g078310",0,0,1,0,0,0
"Solyc03g078320",0,0,0,0,0,0
"Solyc03g078330",0,2,0,0,0,27
"Solyc03g078340",13,1,4,0,13,0
"Solyc03g078350",110,163,114,197,137,256
"Solyc03g078360",2,11,15,11,4,161
"Solyc03g078370",0,2,0,8,3,65
"Solyc03g078380",102,214,74,197,107,424
"Solyc03g078390",1906,1293,1835,1585,1934,2526
"Solyc03g078400",3681,5121,5578,7926,5232,11431
"Solyc03g078410",0,0,1,0,1,0
"Solyc03g078420",1,0,1,1,0,0
"Solyc03g078430",3,3,6,0,1,6
"Solyc03g078440",3250,81,2621,48,3132,229
"Solyc03g078450",0,0,1,0,1,0
"Solyc03g078470",24,25,18,20,25,28
"Solyc03g078480",4,0,6,2,4,6
"Solyc03g078490",0,1,4,9,0,3
"Solyc03g078500",4,1,2,0,3,7
"Solyc03g078510",1,1,1,2,1,0
"Solyc03g078520",476,555,339,502,617,1566
"Solyc03g078530",8,0,5,0,10,3
"Solyc03g078540",9,4,1,1,6,0
"Solyc03g078550",2,0,0,0,1,0
"Solyc03g078560",0,0,0,0,0,0
"Solyc03g078570",128,1445,114,1688,207,3950
"Solyc03g078580",0,1,0,0,1,0
"Solyc03g078590",0,0,0,0,0,0
"Solyc03g078600",7,18,13,27,5,32
"Solyc03g078610",34,247,65,338,43,372
"Solyc03g078620",0,0,0,0,0,0
"Solyc03g078630",1,22,2,9,1,59
"Solyc03g078640",7,20,0,4,8,20
"Solyc03g078650",0,19,0,59,0,15
"Solyc03g078670",4,0,5,0,10,0
"Solyc03g078680",1,1,0,0,0,0
"Solyc03g078690",0,0,0,0,0,0
"Solyc03g078700",0,1,0,0,0,0
"Solyc03g078710",0,1,0,0,0,0
"Solyc03g078720",2,0,2,0,0,0
"Solyc03g078730",0,0,0,0,0,0
"Solyc03g078740",14,7,14,1,19,7
"Solyc03g078750",0,0,2,0,2,0
"Solyc03g078770",11,29,13,18,9,90
"Solyc03g078780",8,25,3,27,0,7
"Solyc03g078790",5,17,0,27,1,36
"Solyc03g078800",0,0,0,0,3,0
"Solyc03g078810",34,118,0,23,0,23
"Solyc03g078820",0,0,0,0,0,0
"Solyc03g078830",0,0,0,0,0,0
"Solyc03g078840",0,0,0,0,0,0
"Solyc03g078850",1,0,2,0,1,0
"Solyc03g079850",417,1261,479,1721,795,4787
"Solyc03g079860",1,4,2,4,3,1
"Solyc03g079870",6,5,9,1,15,11
"Solyc03g079880",3,1,2,0,0,0
"Solyc03g079890",0,1,1,6,4,0
"Solyc03g079900",7,0,0,0,3,0
"Solyc03g079910",24,49,37,62,31,150
"Solyc03g079920",542,806,726,889,610,1381
"Solyc03g079930",2132,2018,3629,2824,3032,3071
"Solyc03g079940",996,1350,1212,2161,1585,3340
"Solyc03g079950",328,353,386,503,387,682
"Solyc03g079960",0,0,0,2,0,0
"Solyc03g079970",166,602,218,760,274,1124
"Solyc03g079980",19,38,23,26,32,172
"Solyc03g079990",0,0,0,0,1,0
"Solyc03g080000",3,7,3,3,4,16
"Solyc03g080010",357,577,336,797,440,1151
"Solyc03g080020",406,769,425,911,671,2910
"Solyc03g080030",1,15,7,56,1,21
"Solyc03g080040",148,242,257,427,238,599
"Solyc03g080050",1015,1170,1147,1515,1248,2002
"Solyc03g080060",6,18,2,18,12,47
"Solyc03g080070",3188,2886,2950,1030,6063,10855
"Solyc03g080080",402,366,463,456,624,982
"Solyc03g080090",251,1002,500,1592,423,4196
"Solyc03g080100",3,2,1,5,0,0
"Solyc03g080110",0,0,0,0,0,0
"Solyc03g080120",0,3,0,4,0,13
"Solyc03g080130",0,1,0,0,0,0
"Solyc03g080140",885,1560,1272,2113,1205,4629
"Solyc03g080150",1,1,5,0,0,0
"Solyc03g080160",2295,2858,4318,4440,3090,4896
"Solyc03g080170",376,346,311,408,417,497
"Solyc03g080180",6,59,13,92,22,324
"Solyc03g080190",0,14,0,6,1,198
"Solyc03g081190",0,1,1,0,1,0
"Solyc03g081200",9,22,0,22,7,46
"Solyc03g081210",24,46,25,65,40,207
"Solyc03g081220",117,118,139,140,135,300
"Solyc03g081230",0,0,0,0,0,0
"Solyc03g081240",51,135,40,278,69,1066
"Solyc03g081250",43,92,93,127,43,147
"Solyc03g081260",3,2,5,7,3,0
"Solyc03g081270",4,4,2,9,5,25
"Solyc03g081290",57,43,46,110,67,74
"Solyc03g081300",60,55,35,46,40,52
"Solyc03g081310",72,140,124,176,99,495
"Solyc03g081320",132,602,241,811,223,2015
"Solyc03g081330",3,22,17,36,7,236
"Solyc03g081340",0,0,0,0,0,0
"Solyc03g082340",0,0,0,0,0,0
"Solyc03g082350",1,3,2,11,8,35
"Solyc03g082360",6,0,0,4,7,0
"Solyc03g082370",2,5,5,4,5,142
"Solyc03g082380",1086,1050,1093,1262,1393,2196
"Solyc03g082390",197,580,317,883,345,1236
"Solyc03g082400",422,1449,698,2104,665,3850
"Solyc03g082410",0,2,0,0,0,0
"Solyc03g082420",2,8,8,11,5,27
"Solyc03g082430",13,139,20,211,29,474
"Solyc03g082440",530,786,547,873,776,2232
"Solyc03g082450",5,7,8,11,6,21
"Solyc03g082460",3,2,2,4,11,13
"Solyc03g082470",1,1,4,1,1,0
"Solyc03g082480",384,618,605,845,500,901
"Solyc03g082490",4485,4910,6106,7128,4537,8662
"Solyc03g082500",723,401,590,527,914,1136
"Solyc03g082510",9,22,3,1,6,83
"Solyc03g082520",0,3,1,13,0,11
"Solyc03g082530",1,30,9,37,28,270
"Solyc03g082540",27,87,23,69,36,307
"Solyc03g082550",0,2,0,0,0,20
"Solyc03g082560",14,47,18,44,12,106
"Solyc03g082570",3217,2273,4790,4169,5997,5629
"Solyc03g082580",159,353,292,467,295,714
"Solyc03g082590",353,1215,632,1850,559,2906
"Solyc03g082600",2084,2169,2477,2490,2889,4380
"Solyc03g082610",47,89,127,236,71,330
"Solyc03g082620",723,2720,2199,2158,873,16180
"Solyc03g082630",155,375,184,569,228,648
"Solyc03g082640",62,5,39,5,46,50
"Solyc03g082650",0,0,0,0,0,0
"Solyc03g082660",1444,2013,1824,2163,1851,3840
"Solyc03g082670",37,81,47,69,93,293
"Solyc03g082680",1407,3151,1902,3938,1623,6410
"Solyc03g082690",10,16,11,11,16,59
"Solyc03g082700",1334,61,1429,101,1889,56
"Solyc03g082710",330,588,337,1029,504,1599
"Solyc03g082720",4,24,13,37,24,284
"Solyc03g082730",0,0,0,0,1,0
"Solyc03g082740",50,146,45,131,88,301
"Solyc03g082750",0,0,0,0,1,0
"Solyc03g082760",0,0,0,0,0,0
"Solyc03g082770",1,3,2,0,3,3
"Solyc03g082780",1,1,0,0,2,2
"Solyc03g082790",0,0,0,0,2,0
"Solyc03g082800",0,0,0,0,0,0
"Solyc03g082810",11,1,21,0,21,1
"Solyc03g082820",311,779,586,1227,471,2371
"Solyc03g082830",36,52,35,66,39,120
"Solyc03g082840",6,0,3,0,7,0
"Solyc03g082850",150,424,220,629,165,1061
"Solyc03g082860",275,670,414,883,351,567
"Solyc03g082870",225,238,266,404,225,581
"Solyc03g082880",78,111,18,51,97,159
"Solyc03g082890",14,55,5,47,20,127
"Solyc03g082900",3,10,5,4,1,6
"Solyc03g082910",415,446,494,580,506,1172
"Solyc03g082920",6839,14990,17978,27609,13150,52913
"Solyc03g082930",1,1,0,0,1,0
"Solyc03g082940",736,1337,925,2160,947,3767
"Solyc03g082950",0,0,0,0,0,0
"Solyc03g082960",44,26,31,38,37,37
"Solyc03g082970",60,172,80,165,112,233
"Solyc03g082980",478,958,638,1501,643,2308
"Solyc03g082990",60,139,57,153,102,214
"Solyc03g083000",53,123,72,169,51,321
"Solyc03g083010",117,235,121,260,188,532
"Solyc03g083020",227,205,172,184,489,394
"Solyc03g083030",67,318,68,346,82,356
"Solyc03g083040",2,23,1,40,1,60
"Solyc03g083050",1,79,3,41,1,23
"Solyc03g083060",17,145,34,193,18,402
"Solyc03g083070",121,378,157,355,218,862
"Solyc03g083080",24277,3561,9363,25898,29854,14827
"Solyc03g083090",325,433,306,679,380,1117
"Solyc03g083100",1,14,3,20,2,21
"Solyc03g083110",0,0,0,0,0,0
"Solyc03g083120",82,117,107,126,143,197
"Solyc03g083130",574,984,864,1297,1015,2221
"Solyc03g083140",49,48,39,66,50,165
"Solyc03g083150",47,34,19,13,84,134
"Solyc03g083160",64,244,63,300,72,567
"Solyc03g083170",595,1649,712,2502,901,4192
"Solyc03g083180",19,82,9,141,22,280
"Solyc03g083190",219,799,238,1044,373,1940
"Solyc03g083200",2,15,2,36,3,42
"Solyc03g083210",948,870,926,1175,1043,1755
"Solyc03g083220",1,1,0,0,1,0
"Solyc03g083230",28,1,7,0,28,0
"Solyc03g083240",329,504,360,778,323,1041
"Solyc03g083250",391,557,297,875,705,1421
"Solyc03g083260",0,0,0,0,0,0
"Solyc03g083270",178,349,242,400,280,647
"Solyc03g083280",410,463,612,593,485,755
"Solyc03g083290",189,499,234,736,327,1054
"Solyc03g083300",306,454,343,563,375,1270
"Solyc03g083310",302,451,514,618,458,875
"Solyc03g083320",1,1,0,0,0,0
"Solyc03g083330",231,184,338,203,269,445
"Solyc03g083340",2247,346,2119,40,2592,241
"Solyc03g083350",186,232,134,392,217,668
"Solyc03g083360",12,6,14,14,16,43
"Solyc03g083370",7,7,3,0,5,4
"Solyc03g083380",0,0,0,0,2,0
"Solyc03g083390",2400,2281,2169,3059,2873,3198
"Solyc03g083400",137,227,118,277,135,372
"Solyc03g083410",1151,604,985,831,1330,1137
"Solyc03g083420",85,378,111,646,132,1115
"Solyc03g083430",833,1035,909,1754,995,1705
"Solyc03g083440",6818,3519,7786,6065,5250,5647
"Solyc03g083450",106,173,173,194,159,479
"Solyc03g083460",27,18,31,8,32,25
"Solyc03g083470",7,10,7,7,10,32
"Solyc03g083480",3,0,1,0,1,7
"Solyc03g083490",0,1,0,0,0,0
"Solyc03g083500",0,0,0,0,1,0
"Solyc03g083510",2,4,0,7,0,7
"Solyc03g083520",483,803,850,1441,795,2109
"Solyc03g083530",6237,6544,9124,12578,9350,19265
"Solyc03g083540",934,627,1298,735,1076,1065
"Solyc03g083550",80,44,120,34,80,54
"Solyc03g083560",34,11,69,33,56,16
"Solyc03g083570",51,94,83,103,100,286
"Solyc03g083580",321,495,384,708,423,1231
"Solyc03g083590",98,78,165,111,123,157
"Solyc03g083600",6,8,15,4,11,34
"Solyc03g083610",94,212,101,237,188,363
"Solyc03g083620",0,0,0,2,0,15
"Solyc03g083630",0,0,0,0,0,0
"Solyc03g083640",0,0,0,0,0,0
"Solyc03g083650",16,78,47,98,39,152
"Solyc03g083660",4,8,0,1,1,7
"Solyc03g083670",147,505,289,2101,175,1180
"Solyc03g083680",0,1,0,0,0,0
"Solyc03g083690",0,0,0,0,0,0
"Solyc03g083700",0,1,1,0,0,0
"Solyc03g083710",1,0,0,0,2,0
"Solyc03g083720",1,12,0,4,4,15
"Solyc03g083730",0,3,3,0,2,0
"Solyc03g083740",16,44,10,39,20,43
"Solyc03g083760",16,0,2,0,34,0
"Solyc03g083770",0,0,0,0,0,0
"Solyc03g083780",0,0,0,0,0,0
"Solyc03g083790",1,1,2,3,2,2
"Solyc03g083800",50,30,83,27,37,44
"Solyc03g083810",8,9,11,6,6,9
"Solyc03g083820",2,0,1,0,0,0
"Solyc03g083830",3,0,2,0,3,5
"Solyc03g083840",0,0,0,0,0,3
"Solyc03g083850",13,2,11,2,11,4
"Solyc03g083860",1,0,0,0,5,0
"Solyc03g083870",2,3,0,1,8,0
"Solyc03g083880",4,4,2,0,2,4
"Solyc03g083890",0,0,0,0,0,0
"Solyc03g083900",2192,8617,3347,10685,3663,25041
"Solyc03g083910",227,236,360,231,251,293
"Solyc03g083920",0,0,0,0,0,0
"Solyc03g083930",0,0,0,0,0,0
"Solyc03g083940",0,0,0,0,0,0
"Solyc03g083950",0,0,0,0,0,0
"Solyc03g083960",36,192,88,183,86,870
"Solyc03g083970",185,1224,451,1766,413,3114
"Solyc03g083980",0,1,0,0,2,0
"Solyc03g083990",6,1,4,0,1,0
"Solyc03g090990",0,0,0,0,0,0
"Solyc03g091000",0,0,0,0,0,0
"Solyc03g091010",1,0,0,0,0,0
"Solyc03g091020",0,0,0,0,0,0
"Solyc03g091030",0,0,0,0,0,0
"Solyc03g091040",0,0,0,0,0,0
"Solyc03g093040",0,0,1,0,0,0
"Solyc03g093050",0,0,0,0,0,0
"Solyc03g093060",0,0,0,0,0,0
"Solyc03g093070",2,0,0,0,0,0
"Solyc03g093080",2,41,18,32,25,165
"Solyc03g093090",77,21,37,2,79,0
"Solyc03g093100",2,0,1,0,0,0
"Solyc03g093110",1,17,5,25,9,88
"Solyc03g093120",13,50,58,60,56,154
"Solyc03g093130",29,182,71,154,71,542
"Solyc03g093140",77,126,104,207,117,415
"Solyc03g093150",155,313,183,325,167,397
"Solyc03g093160",431,607,419,960,630,1252
"Solyc03g093170",5,1,1,2,3,2
"Solyc03g093180",0,0,0,0,0,0
"Solyc03g093190",0,1,0,0,1,0
"Solyc03g093200",430,907,499,1240,432,1773
"Solyc03g093210",132,205,121,215,210,460
"Solyc03g093220",383,392,391,474,540,682
"Solyc03g093230",9,0,7,0,5,0
"Solyc03g093240",62,180,100,207,101,390
"Solyc03g093250",695,783,798,917,799,660
"Solyc03g093260",598,762,500,666,745,711
"Solyc03g093270",8,1,10,4,7,0
"Solyc03g093280",4,5,4,2,6,0
"Solyc03g093290",3,1,0,0,2,0
"Solyc03g093300",339,666,320,756,537,1690
"Solyc03g093310",90,178,97,189,105,170
"Solyc03g093320",0,0,0,0,0,0
"Solyc03g093330",543,1271,484,1037,537,1318
"Solyc03g093340",14,52,11,78,17,86
"Solyc03g093350",706,687,1178,1300,732,1471
"Solyc03g093360",377,1565,578,1186,1320,2012
"Solyc03g093370",10,4,4,1,10,9
"Solyc03g093380",38,28,41,18,49,43
"Solyc03g093390",0,1,1,0,0,0
"Solyc03g093400",1,1,1,0,6,0
"Solyc03g093410",1,0,3,0,2,0
"Solyc03g093420",0,0,2,0,0,0
"Solyc03g093430",693,616,717,650,797,1147
"Solyc03g093440",127,252,211,332,224,849
"Solyc03g093450",199,229,239,224,258,575
"Solyc03g093460",57,73,46,43,103,134
"Solyc03g093470",225,438,378,306,489,699
"Solyc03g093480",5033,3826,5169,4604,4928,5971
"Solyc03g093490",205,331,156,265,286,477
"Solyc03g093500",127,180,119,160,154,334
"Solyc03g093510",226,258,196,365,347,767
"Solyc03g093520",483,933,482,1098,647,2382
"Solyc03g093530",0,5,1,2,0,2
"Solyc03g093540",1,1,0,17,0,2
"Solyc03g093550",0,5,0,2,0,30
"Solyc03g093560",1,6,0,19,0,16
"Solyc03g093580",16,18,27,23,19,19
"Solyc03g093590",0,0,1,0,0,0
"Solyc03g093600",2,1,5,0,3,1
"Solyc03g093610",10,15,9,3,13,18
"Solyc03g093620",2,20,4,10,4,49
"Solyc03g093630",26,40,17,25,31,41
"Solyc03g093640",1150,2223,1562,3168,1789,5158
"Solyc03g093650",61,7,95,6,68,0
"Solyc03g093660",0,0,0,0,5,0
"Solyc03g093670",0,0,0,0,0,0
"Solyc03g093680",1042,977,866,1124,1380,1614
"Solyc03g093690",50,155,88,186,86,366
"Solyc03g093700",62,43,80,50,61,70
"Solyc03g093710",140,24,143,13,97,11
"Solyc03g093720",1,0,3,0,1,0
"Solyc03g093730",2,1,0,0,5,0
"Solyc03g093740",1,0,2,0,2,0
"Solyc03g093750",2,2,5,0,4,1
"Solyc03g093760",50,31,75,29,47,69
"Solyc03g093770",17,4,4,0,22,0
"Solyc03g093780",13,24,2,3,10,31
"Solyc03g093790",0,3,0,0,1,0
"Solyc03g093800",0,0,0,0,1,0
"Solyc03g093810",0,0,0,0,1,0
"Solyc03g093820",0,0,0,0,0,4
"Solyc03g093830",142,349,165,282,234,1069
"Solyc03g093840",175,187,222,274,190,206
"Solyc03g093850",343,341,281,304,356,338
"Solyc03g093860",252,276,333,413,295,340
"Solyc03g093870",0,0,0,0,0,0
"Solyc03g093880",143,307,200,394,196,535
"Solyc03g093890",1,6,2,4,1,29
"Solyc03g093900",12,6,7,3,11,6
"Solyc03g093920",0,0,0,0,0,0
"Solyc03g093930",0,0,0,0,0,0
"Solyc03g093940",0,0,0,0,0,0
"Solyc03g093950",2,1,4,0,1,0
"Solyc03g093960",5,3,7,0,7,0
"Solyc03g093970",1245,1410,1667,1671,1587,2513
"Solyc03g093980",20,21,12,16,19,36
"Solyc03g093990",408,953,639,1571,546,2353
"Solyc03g094000",0,1,3,4,1,6
"Solyc03g094010",2028,784,1924,888,2881,1816
"Solyc03g094020",38,6,46,4,23,4
"Solyc03g094030",144,147,225,195,209,310
"Solyc03g094040",75,223,66,446,96,483
"Solyc03g094050",0,0,0,0,0,0
"Solyc03g094060",203,351,133,440,263,742
"Solyc03g094070",12,34,9,51,17,111
"Solyc03g094080",474,662,489,957,664,1921
"Solyc03g094090",0,1,0,0,0,0
"Solyc03g094100",1,0,0,0,1,0
"Solyc03g094110",0,56,3,32,0,134
"Solyc03g094120",2,60,0,11,3,346
"Solyc03g094130",215,16,128,0,231,6
"Solyc03g094140",173,32,104,17,220,4
"Solyc03g094150",760,60,262,14,1094,21
"Solyc03g094160",15,33,29,26,25,126
"Solyc03g094170",0,0,0,0,0,0
"Solyc03g095180",133,132,194,142,214,205
"Solyc03g095190",481,623,535,953,542,1195
"Solyc03g095200",74,170,95,88,93,229
"Solyc03g095210",5,0,6,3,2,0
"Solyc03g095220",1201,1356,1598,1750,1678,1973
"Solyc03g095230",104,160,104,217,105,349
"Solyc03g095240",176,322,146,306,278,647
"Solyc03g095250",332,638,570,1073,467,1644
"Solyc03g095260",767,837,598,783,1030,1699
"Solyc03g095270",1422,30,1697,2,1639,45
"Solyc03g095290",232,501,264,528,315,1107
"Solyc03g095300",1,1,0,9,0,2
"Solyc03g095310",23,37,31,13,56,0
"Solyc03g095320",1,1,5,4,1,1
"Solyc03g095330",4,4,5,12,7,5
"Solyc03g095340",0,0,0,0,0,0
"Solyc03g095350",4,5,0,0,6,1
"Solyc03g095360",629,711,613,1041,810,1794
"Solyc03g095370",37,57,41,48,61,159
"Solyc03g095380",0,0,0,0,0,0
"Solyc03g095390",14,5,10,0,21,0
"Solyc03g095400",6,1,2,0,13,6
"Solyc03g095410",1284,1701,1814,2207,1642,3539
"Solyc03g095420",0,0,1,0,0,0
"Solyc03g095430",0,0,0,0,3,0
"Solyc03g095440",0,0,0,0,0,0
"Solyc03g095450",147,235,105,339,218,461
"Solyc03g095460",0,0,2,3,2,0
