GO_term,locusName,fx
GO:0016020,Solyc01g007540,Cellular Component:membrane
GO:0016020,Solyc03g118970,Cellular Component:membrane
GO:0016020,Solyc12g019330,Cellular Component:membrane
GO:0016020,Solyc02g080280,Cellular Component:membrane
GO:0016020,Solyc12g044310,Cellular Component:membrane
GO:0016020,Solyc05g054890,Cellular Component:membrane
GO:0016020,Solyc06g075500,Cellular Component:membrane
GO:0016020,Solyc05g005860,Cellular Component:membrane
GO:0016020,Solyc08g082650,Cellular Component:membrane
GO:0016020,Solyc06g060620,Cellular Component:membrane
GO:0016020,Solyc10g054810,Cellular Component:membrane
GO:0016020,Solyc11g056490,Cellular Component:membrane
GO:0016020,Solyc10g054820,Cellular Component:membrane
GO:0016020,Solyc04g078230,Cellular Component:membrane
GO:0016020,Solyc05g053280,Cellular Component:membrane
GO:0016020,Solyc01g105450,Cellular Component:membrane
GO:0016020,Solyc00g027990,Cellular Component:membrane
GO:0016020,Solyc05g042050,Cellular Component:membrane
GO:0016020,Solyc07g021150,Cellular Component:membrane
GO:0016020,Solyc12g042250,Cellular Component:membrane
GO:0016020,Solyc11g063620,Cellular Component:membrane
GO:0016020,Solyc11g072580,Cellular Component:membrane
GO:0016020,Solyc05g008760,Cellular Component:membrane
GO:0016020,Solyc12g042260,Cellular Component:membrane
GO:0016020,Solyc06g051830,Cellular Component:membrane
GO:0016020,Solyc04g025750,Cellular Component:membrane
GO:0016020,Solyc03g114110,Cellular Component:membrane
GO:0016020,Solyc10g051130,Cellular Component:membrane
GO:0016020,Solyc01g111800,Cellular Component:membrane
GO:0016020,Solyc12g042290,Cellular Component:membrane
GO:0016020,Solyc06g060760,Cellular Component:membrane
GO:0016020,Solyc02g070520,Cellular Component:membrane
GO:0016020,Solyc05g056050,Cellular Component:membrane
GO:0016020,Solyc01g056470,Cellular Component:membrane
GO:0016020,Solyc12g036400,Cellular Component:membrane
GO:0016020,Solyc06g035710,Cellular Component:membrane
GO:0016020,Solyc01g097370,Cellular Component:membrane
GO:0016020,Solyc02g036250,Cellular Component:membrane
GO:0016020,Solyc01g020520,Cellular Component:membrane
GO:0016020,Solyc07g032420,Cellular Component:membrane
GO:0016020,Solyc04g082930,Cellular Component:membrane
GO:0016020,Solyc05g005840,Cellular Component:membrane
GO:0016020,Solyc02g071030,Cellular Component:membrane
GO:0016020,Solyc08g075470,Cellular Component:membrane
GO:0016020,Solyc01g005920,Cellular Component:membrane
GO:0016020,Solyc05g006000,Cellular Component:membrane
GO:0016020,Solyc10g018840,Cellular Component:membrane
GO:0016020,Solyc06g067900,Cellular Component:membrane
GO:0016020,Solyc11g069710,Cellular Component:membrane
GO:0016020,Solyc06g005290,Cellular Component:membrane
GO:0016020,Solyc07g052630,Cellular Component:membrane
GO:0016020,Solyc04g074860,Cellular Component:membrane
GO:0016020,Solyc03g096940,Cellular Component:membrane
GO:0016020,Solyc01g006350,Cellular Component:membrane
GO:0016020,Solyc08g076310,Cellular Component:membrane
GO:0016020,Solyc10g081460,Cellular Component:membrane
GO:0016020,Solyc06g053900,Cellular Component:membrane
GO:0016020,Solyc07g047920,Cellular Component:membrane
GO:0016020,Solyc06g063260,Cellular Component:membrane
GO:0016020,Solyc11g010690,Cellular Component:membrane
GO:0016020,Solyc07g007490,Cellular Component:membrane
GO:0016020,Solyc10g055630,Cellular Component:membrane
GO:0016020,Solyc06g071090,Cellular Component:membrane
GO:0016020,Solyc10g007200,Cellular Component:membrane
GO:0016020,Solyc01g007500,Cellular Component:membrane
GO:0016020,Solyc00g230070,Cellular Component:membrane
GO:0016020,Solyc01g110280,Cellular Component:membrane
GO:0016020,Solyc10g049640,Cellular Component:membrane
GO:0016020,Solyc04g078860,Cellular Component:membrane
GO:0016020,Solyc04g080730,Cellular Component:membrane
GO:0016020,Solyc02g031890,Cellular Component:membrane
GO:0016020,Solyc01g007510,Cellular Component:membrane
GO:0016020,Solyc01g095770,Cellular Component:membrane
GO:0016020,Solyc09g015650,Cellular Component:membrane
GO:0016020,Solyc00g006820,Cellular Component:membrane
GO:0016020,Solyc08g006500,Cellular Component:membrane
GO:0016020,Solyc02g067470,Cellular Component:membrane
GO:0016020,Solyc02g080970,Cellular Component:membrane
GO:0016020,Solyc02g070970,Cellular Component:membrane
GO:0016020,Solyc06g061210,Cellular Component:membrane
GO:0016020,Solyc01g073750,Cellular Component:membrane
GO:0016020,Solyc02g070990,Cellular Component:membrane
GO:0016020,Solyc06g075490,Cellular Component:membrane
GO:0016020,Solyc11g007280,Cellular Component:membrane
GO:0016020,Solyc03g115900,Cellular Component:membrane
GO:0016020,Solyc03g122000,Cellular Component:membrane
GO:0016020,Solyc04g074850,Cellular Component:membrane
GO:0016020,Solyc07g018220,Cellular Component:membrane
GO:0016020,Solyc08g075460,Cellular Component:membrane
GO:0016020,Solyc06g063210,Cellular Component:membrane
GO:0016020,Solyc01g080840,Cellular Component:membrane
GO:0016020,Solyc02g086650,Cellular Component:membrane
GO:0016020,Solyc06g011350,Cellular Component:membrane
GO:0016020,Solyc12g007220,Cellular Component:membrane
GO:0016020,Solyc01g079150,Cellular Component:membrane
GO:0016020,Solyc03g120570,Cellular Component:membrane
GO:0016020,Solyc10g012060,Cellular Component:membrane
GO:0016020,Solyc08g006660,Cellular Component:membrane
GO:0016020,Solyc01g050020,Cellular Component:membrane
GO:0016020,Solyc03g117020,Cellular Component:membrane
GO:0016020,Solyc02g063270,Cellular Component:membrane
GO:0016020,Solyc05g009270,Cellular Component:membrane
GO:0016020,Solyc08g075570,Cellular Component:membrane
GO:0016020,Solyc01g017430,Cellular Component:membrane
GO:0016020,Solyc01g096880,Cellular Component:membrane
GO:0016020,Solyc07g065380,Cellular Component:membrane
GO:0016020,Solyc11g050790,Cellular Component:membrane
GO:0016020,Solyc03g005770,Cellular Component:membrane
GO:0016020,Solyc04g078250,Cellular Component:membrane
GO:0016020,Solyc08g081410,Cellular Component:membrane
GO:0016020,Solyc10g024490,Cellular Component:membrane
GO:0016020,Solyc08g081420,Cellular Component:membrane
GO:0016020,Solyc01g057770,Cellular Component:membrane
GO:0016020,Solyc05g054800,Cellular Component:membrane
GO:0016020,Solyc07g064470,Cellular Component:membrane
GO:0016020,Solyc08g005010,Cellular Component:membrane
GO:0016020,Solyc10g047820,Cellular Component:membrane
GO:0016020,Solyc07g043200,Cellular Component:membrane
GO:0016020,Solyc07g052320,Cellular Component:membrane
GO:0016020,Solyc05g005830,Cellular Component:membrane
GO:0016020,Solyc04g082920,Cellular Component:membrane
GO:0016020,Solyc07g062590,Cellular Component:membrane
GO:0016020,Solyc08g065190,Cellular Component:membrane
GO:0016020,Solyc10g007370,Cellular Component:membrane
GO:0016020,Solyc03g082500,Cellular Component:membrane
GO:0016020,Solyc02g088360,Cellular Component:membrane
GO:0016020,Solyc07g043230,Cellular Component:membrane
GO:0016020,Solyc06g076930,Cellular Component:membrane
GO:0016020,Solyc02g090740,Cellular Component:membrane
GO:0016020,Solyc01g017740,Cellular Component:membrane
GO:0016020,Solyc02g021000,Cellular Component:membrane
GO:0016020,Solyc10g047270,Cellular Component:membrane
GO:0016020,Solyc06g065670,Cellular Component:membrane
GO:0016020,Solyc06g071330,Cellular Component:membrane
GO:0016020,Solyc11g008890,Cellular Component:membrane
GO:0016020,Solyc01g009310,Cellular Component:membrane
GO:0016020,Solyc03g120560,Cellular Component:membrane
GO:0016020,Solyc04g010200,Cellular Component:membrane
GO:0016020,Solyc08g007430,Cellular Component:membrane
GO:0016020,Solyc11g072560,Cellular Component:membrane
GO:0016020,Solyc03g097940,Cellular Component:membrane
GO:0016020,Solyc09g090730,Cellular Component:membrane
GO:0016020,Solyc10g079000,Cellular Component:membrane
GO:0016020,Solyc11g066660,Cellular Component:membrane
GO:0016020,Solyc07g065780,Cellular Component:membrane
GO:0016020,Solyc05g051510,Cellular Component:membrane
GO:0016020,Solyc02g021240,Cellular Component:membrane
GO:0016020,Solyc08g077820,Cellular Component:membrane
GO:0016020,Solyc09g009630,Cellular Component:membrane
GO:0016020,Solyc12g100190,Cellular Component:membrane
GO:0016020,Solyc02g011790,Cellular Component:membrane
GO:0016020,Solyc01g102360,Cellular Component:membrane
GO:0016020,Solyc11g005410,Cellular Component:membrane
GO:0016020,Solyc12g096440,Cellular Component:membrane
GO:0016020,Solyc06g073590,Cellular Component:membrane
GO:0016020,Solyc06g075650,Cellular Component:membrane
GO:0016020,Solyc05g053370,Cellular Component:membrane
GO:0016020,Solyc09g066490,Cellular Component:membrane
GO:0016020,Solyc02g072500,Cellular Component:membrane
GO:0016020,Solyc10g084120,Cellular Component:membrane
GO:0016020,Solyc08g021960,Cellular Component:membrane
GO:0016020,Solyc04g079530,Cellular Component:membrane
GO:0016020,Solyc06g065560,Cellular Component:membrane
GO:0016020,Solyc08g067610,Cellular Component:membrane
GO:0016020,Solyc12g005670,Cellular Component:membrane
GO:0016020,Solyc06g053880,Cellular Component:membrane
GO:0016020,Solyc08g069140,Cellular Component:membrane
GO:0016020,Solyc04g007540,Cellular Component:membrane
GO:0016020,Solyc09g005490,Cellular Component:membrane
GO:0016020,Solyc11g056590,Cellular Component:membrane
GO:0016020,Solyc06g050900,Cellular Component:membrane
GO:0016020,Solyc09g031570,Cellular Component:membrane
GO:0016020,Solyc04g025880,Cellular Component:membrane
GO:0016020,Solyc08g078580,Cellular Component:membrane
GO:0016020,Solyc10g005690,Cellular Component:membrane
GO:0016020,Solyc08g005990,Cellular Component:membrane
GO:0016020,Solyc12g056220,Cellular Component:membrane
GO:0016020,Solyc02g085090,Cellular Component:membrane
GO:0016020,Solyc06g005070,Cellular Component:membrane
GO:0016020,Solyc11g042820,Cellular Component:membrane
GO:0016020,Solyc05g006020,Cellular Component:membrane
GO:0016020,Solyc12g095810,Cellular Component:membrane
GO:0016020,Solyc07g053980,Cellular Component:membrane
GO:0016020,Solyc05g055330,Cellular Component:membrane
GO:0016020,Solyc07g062080,Cellular Component:membrane
GO:0016020,Solyc02g037510,Cellular Component:membrane
GO:0016020,Solyc02g085870,Cellular Component:membrane
GO:0016020,Solyc12g005500,Cellular Component:membrane
GO:0016020,Solyc01g109320,Cellular Component:membrane
GO:0016020,Solyc03g007190,Cellular Component:membrane
GO:0016020,Solyc10g085340,Cellular Component:membrane
GO:0016020,Solyc05g045790,Cellular Component:membrane
GO:0016020,Solyc02g081870,Cellular Component:membrane
GO:0016020,Solyc10g047410,Cellular Component:membrane
GO:0016020,Solyc10g017940,Cellular Component:membrane
GO:0016020,Solyc01g094690,Cellular Component:membrane
GO:0016020,Solyc09g007770,Cellular Component:membrane
GO:0016020,Solyc01g100880,Cellular Component:membrane
GO:0016020,Solyc05g053560,Cellular Component:membrane
GO:0016020,Solyc02g081890,Cellular Component:membrane
GO:0016020,Solyc10g007360,Cellular Component:membrane
GO:0016020,Solyc05g053570,Cellular Component:membrane
GO:0016020,Solyc03g116850,Cellular Component:membrane
GO:0016020,Solyc11g011850,Cellular Component:membrane
GO:0016020,Solyc03g120470,Cellular Component:membrane
GO:0016020,Solyc08g075450,Cellular Component:membrane
GO:0016020,Solyc10g007380,Cellular Component:membrane
GO:0016020,Solyc10g054790,Cellular Component:membrane
GO:0016020,Solyc03g116900,Cellular Component:membrane
GO:0016020,Solyc06g063200,Cellular Component:membrane
GO:0016020,Solyc08g067260,Cellular Component:membrane
GO:0016020,Solyc09g010660,Cellular Component:membrane
GO:0016020,Solyc09g055940,Cellular Component:membrane
GO:0016020,Solyc02g070290,Cellular Component:membrane
GO:0016020,Solyc01g091180,Cellular Component:membrane
GO:0016020,Solyc07g063400,Cellular Component:membrane
GO:0016020,Solyc05g013220,Cellular Component:membrane
GO:0016020,Solyc11g010290,Cellular Component:membrane
GO:0016020,Solyc12g056200,Cellular Component:membrane
GO:0016020,Solyc03g120550,Cellular Component:membrane
GO:0016020,Solyc12g027550,Cellular Component:membrane
GO:0016020,Solyc07g049290,Cellular Component:membrane
GO:0016020,Solyc07g054440,Cellular Component:membrane
GO:0016020,Solyc04g078130,Cellular Component:membrane
GO:0016020,Solyc01g112300,Cellular Component:membrane
GO:0016020,Solyc05g005740,Cellular Component:membrane
GO:0016020,Solyc05g050380,Cellular Component:membrane
GO:0016020,Solyc11g071230,Cellular Component:membrane
GO:0016020,Solyc12g005850,Cellular Component:membrane
GO:0016020,Solyc00g049210,Cellular Component:membrane
GO:0016020,Solyc03g019820,Cellular Component:membrane
GO:0016020,Solyc11g065450,Cellular Component:membrane
GO:0016020,Solyc06g068490,Cellular Component:membrane
GO:0016020,Solyc05g008500,Cellular Component:membrane
GO:0016020,Solyc06g075460,Cellular Component:membrane
GO:0016020,Solyc07g053310,Cellular Component:membrane
GO:0016020,Solyc01g008590,Cellular Component:membrane
GO:0016020,Solyc05g046110,Cellular Component:membrane
GO:0016020,Solyc05g008510,Cellular Component:membrane
GO:0016020,Solyc01g111660,Cellular Component:membrane
GO:0016020,Solyc12g019320,Cellular Component:membrane
GO:0016020,Solyc01g087150,Cellular Component:membrane
GO:0016020,Solyc12g096160,Cellular Component:membrane
GO:0016020,Solyc09g014230,Cellular Component:membrane
GO:0016020,Solyc10g079470,Cellular Component:membrane
GO:0016020,Solyc06g050250,Cellular Component:membrane
GO:0016020,Solyc03g121280,Cellular Component:membrane
GO:0016020,Solyc08g061020,Cellular Component:membrane
GO:0016020,Solyc11g007290,Cellular Component:membrane
GO:0016020,Solyc03g005950,Cellular Component:membrane
GO:0016020,Solyc08g067620,Cellular Component:membrane
GO:0016020,Solyc09g074790,Cellular Component:membrane
GO:0016020,Solyc06g060530,Cellular Component:membrane
GO:0016020,Solyc10g084940,Cellular Component:membrane
GO:0016020,Solyc10g083880,Cellular Component:membrane
GO:0016020,Solyc05g050350,Cellular Component:membrane
GO:0016020,Solyc05g041230,Cellular Component:membrane
GO:0016020,Solyc01g006950,Cellular Component:membrane
GO:0016020,Solyc11g065350,Cellular Component:membrane
GO:0016020,Solyc01g105150,Cellular Component:membrane
GO:0016020,Solyc05g052930,Cellular Component:membrane
GO:0016020,Solyc12g098280,Cellular Component:membrane
GO:0016020,Solyc03g120250,Cellular Component:membrane
GO:0016020,Solyc12g099730,Cellular Component:membrane
GO:0016020,Solyc01g006440,Cellular Component:membrane
GO:0016020,Solyc10g038100,Cellular Component:membrane
GO:0016020,Solyc09g015440,Cellular Component:membrane
GO:0016020,Solyc05g005920,Cellular Component:membrane
GO:0016020,Solyc01g020130,Cellular Component:membrane
GO:0016020,Solyc12g042280,Cellular Component:membrane
GO:0016020,Solyc12g042270,Cellular Component:membrane
GO:0016020,Solyc02g080480,Cellular Component:membrane
GO:0016020,Solyc02g092800,Cellular Component:membrane
GO:0016020,Solyc12g019640,Cellular Component:membrane
GO:0016020,Solyc05g051530,Cellular Component:membrane
GO:0016020,Solyc02g080490,Cellular Component:membrane
GO:0016020,Solyc00g015720,Cellular Component:membrane
GO:0016020,Solyc07g061920,Cellular Component:membrane
GO:0016020,Solyc04g011340,Cellular Component:membrane
GO:0016020,Solyc03g118610,Cellular Component:membrane
GO:0016020,Solyc08g081770,Cellular Component:membrane
GO:0016020,Solyc10g047170,Cellular Component:membrane
GO:0016020,Solyc08g065860,Cellular Component:membrane
GO:0016020,Solyc01g007520,Cellular Component:membrane
GO:0016020,Solyc06g075480,Cellular Component:membrane
GO:0016020,Solyc05g007980,Cellular Component:membrane
GO:0016020,Solyc05g005990,Cellular Component:membrane
GO:0016020,Solyc01g100920,Cellular Component:membrane
GO:0016020,Solyc10g080990,Cellular Component:membrane
GO:0016020,Solyc12g006490,Cellular Component:membrane
GO:0016020,Solyc08g066940,Cellular Component:membrane
GO:0016020,Solyc04g008640,Cellular Component:membrane
GO:0016020,Solyc03g112250,Cellular Component:membrane
GO:0016020,Solyc07g047850,Cellular Component:membrane
GO:0016020,Solyc11g072980,Cellular Component:membrane
GO:0016020,Solyc05g008340,Cellular Component:membrane
GO:0016020,Solyc03g007690,Cellular Component:membrane
GO:0016020,Solyc02g070400,Cellular Component:membrane
GO:0016020,Solyc11g007080,Cellular Component:membrane
GO:0016020,Solyc07g006290,Cellular Component:membrane
GO:0016020,Solyc05g025600,Cellular Component:membrane
GO:0016020,Solyc05g013580,Cellular Component:membrane
GO:0016020,Solyc10g084950,Cellular Component:membrane
GO:0016020,Solyc08g077170,Cellular Component:membrane
GO:0016020,Solyc08g067320,Cellular Component:membrane
GO:0016020,Solyc01g100390,Cellular Component:membrane
GO:0016020,Solyc05g009280,Cellular Component:membrane
GO:0016020,Solyc00g020040,Cellular Component:membrane
GO:0016020,Solyc02g036470,Cellular Component:membrane
GO:0016020,Solyc03g113440,Cellular Component:membrane
GO:0016020,Solyc07g006730,Cellular Component:membrane
GO:0016020,Solyc01g109310,Cellular Component:membrane
GO:0016020,Solyc05g008080,Cellular Component:membrane
GO:0016020,Solyc09g083150,Cellular Component:membrane
GO:0016020,Solyc08g023380,Cellular Component:membrane
GO:0016020,Solyc10g078490,Cellular Component:membrane
GO:0016020,Solyc04g009760,Cellular Component:membrane
GO:0016020,Solyc06g005620,Cellular Component:membrane
GO:0016020,Solyc03g118900,Cellular Component:membrane
GO:0016020,Solyc04g072740,Cellular Component:membrane
GO:0016020,Solyc07g006740,Cellular Component:membrane
GO:0016020,Solyc03g007260,Cellular Component:membrane
GO:0016020,Solyc03g113520,Cellular Component:membrane
GO:0016020,Solyc03g119260,Cellular Component:membrane
GO:0016020,Solyc01g106920,Cellular Component:membrane
GO:0016020,Solyc01g007530,Cellular Component:membrane
GO:0016020,Solyc02g071910,Cellular Component:membrane
GO:0016020,Solyc09g008550,Cellular Component:membrane
GO:0016020,Solyc06g063180,Cellular Component:membrane
GO:0016020,Solyc09g065920,Cellular Component:membrane
GO:0016020,Solyc08g061630,Cellular Component:membrane
GO:0016020,Solyc04g076170,Cellular Component:membrane
GO:0016020,Solyc12g026430,Cellular Component:membrane
GO:0016020,Solyc11g013260,Cellular Component:membrane
GO:0016020,Solyc08g075710,Cellular Component:membrane
GO:0016020,Solyc10g038020,Cellular Component:membrane
GO:0016020,Solyc03g096290,Cellular Component:membrane
GO:0016020,Solyc07g056260,Cellular Component:membrane
GO:0016020,Solyc11g007300,Cellular Component:membrane
GO:0016020,Solyc10g012050,Cellular Component:membrane
GO:0016020,Solyc11g072990,Cellular Component:membrane
GO:0016020,Solyc02g063260,Cellular Component:membrane
GO:0016020,Solyc03g113900,Cellular Component:membrane
GO:0016020,Solyc11g073240,Cellular Component:membrane
GO:0016020,Solyc02g081030,Cellular Component:membrane
GO:0016020,Solyc06g050170,Cellular Component:membrane
GO:0016020,Solyc04g010290,Cellular Component:membrane
GO:0016020,Solyc03g025190,Cellular Component:membrane
GO:0016020,Solyc12g010010,Cellular Component:membrane
GO:0016020,Solyc10g050230,Cellular Component:membrane
GO:0016020,Solyc12g089230,Cellular Component:membrane
GO:0016020,Solyc00g047200,Cellular Component:membrane
GO:0016020,Solyc04g079430,Cellular Component:membrane
GO:0016020,Solyc04g006960,Cellular Component:membrane
GO:0016020,Solyc02g087280,Cellular Component:membrane
GO:0016020,Solyc06g053870,Cellular Component:membrane
GO:0016020,Solyc05g009500,Cellular Component:membrane
GO:0016020,Solyc05g007500,Cellular Component:membrane
GO:0016020,Solyc02g091050,Cellular Component:membrane
GO:0016020,Solyc12g009840,Cellular Component:membrane
GO:0016020,Solyc05g051220,Cellular Component:membrane
GO:0016020,Solyc00g052940,Cellular Component:membrane
GO:0016020,Solyc06g071500,Cellular Component:membrane
GO:0016020,Solyc03g113250,Cellular Component:membrane
GO:0016020,Solyc10g007040,Cellular Component:membrane
GO:0016020,Solyc06g074820,Cellular Component:membrane
GO:0016020,Solyc07g045330,Cellular Component:membrane
GO:0016020,Solyc12g057050,Cellular Component:membrane
GO:0016020,Solyc11g062020,Cellular Component:membrane
GO:0016020,Solyc05g008350,Cellular Component:membrane
GO:0016020,Solyc03g077910,Cellular Component:membrane
GO:0016020,Solyc01g020150,Cellular Component:membrane
GO:0016020,Solyc12g035280,Cellular Component:membrane
GO:0016020,Solyc05g006990,Cellular Component:membrane
GO:0016020,Solyc02g069210,Cellular Component:membrane
GO:0016020,Solyc02g071920,Cellular Component:membrane
GO:0016020,Solyc08g079730,Cellular Component:membrane
GO:0016020,Solyc01g049900,Cellular Component:membrane
GO:0016020,Solyc11g044270,Cellular Component:membrane
GO:0016020,Solyc12g005730,Cellular Component:membrane
GO:0016020,Solyc07g061910,Cellular Component:membrane
GO:0016020,Solyc05g005940,Cellular Component:membrane
GO:0016020,Solyc01g020140,Cellular Component:membrane
GO:0016020,Solyc11g005430,Cellular Component:membrane
GO:0016020,Solyc03g025240,Cellular Component:membrane
GO:0016020,Solyc10g055710,Cellular Component:membrane
GO:0016020,Solyc09g007420,Cellular Component:membrane
GO:0016020,Solyc03g113430,Cellular Component:membrane
GO:0016020,Solyc12g011450,Cellular Component:membrane
GO:0016020,Solyc01g111010,Cellular Component:membrane
GO:0016020,Solyc08g006930,Cellular Component:membrane
GO:0016020,Solyc11g005350,Cellular Component:membrane
GO:0016020,Solyc00g164680,Cellular Component:membrane
GO:0016020,Solyc01g087530,Cellular Component:membrane
GO:0016020,Solyc05g016470,Cellular Component:membrane
GO:0016020,Solyc05g009120,Cellular Component:membrane
GO:0016020,Solyc05g013460,Cellular Component:membrane
GO:0016020,Solyc03g026230,Cellular Component:membrane
GO:0016020,Solyc05g053610,Cellular Component:membrane
GO:0016020,Solyc05g009130,Cellular Component:membrane
GO:0016020,Solyc11g069580,Cellular Component:membrane
GO:0016020,Solyc10g039290,Cellular Component:membrane
GO:0016020,Solyc05g006920,Cellular Component:membrane
GO:0016020,Solyc08g068420,Cellular Component:membrane
GO:0016020,Solyc04g082610,Cellular Component:membrane
GO:0016020,Solyc08g068430,Cellular Component:membrane
GO:0016020,Solyc10g074620,Cellular Component:membrane
GO:0016020,Solyc11g006710,Cellular Component:membrane
GO:0016020,Solyc09g005970,Cellular Component:membrane
GO:0016020,Solyc04g009790,Cellular Component:membrane
GO:0016020,Solyc07g007690,Cellular Component:membrane
GO:0016020,Solyc03g111570,Cellular Component:membrane
GO:0016020,Solyc05g014190,Cellular Component:membrane
GO:0016020,Solyc12g099580,Cellular Component:membrane
GO:0016020,Solyc02g038710,Cellular Component:membrane
GO:0016020,Solyc05g005870,Cellular Component:membrane
GO:0016020,Solyc05g012540,Cellular Component:membrane
GO:0016020,Solyc02g032100,Cellular Component:membrane
GO:0016020,Solyc03g005480,Cellular Component:membrane
GO:0016020,Solyc05g056070,Cellular Component:membrane
GO:0016020,Solyc01g105050,Cellular Component:membrane
GO:0016020,Solyc10g008140,Cellular Component:membrane
GO:0016020,Solyc10g080340,Cellular Component:membrane
GO:0016020,Solyc08g080310,Cellular Component:membrane
GO:0016020,Solyc07g018210,Cellular Component:membrane
GO:0016020,Solyc01g109750,Cellular Component:membrane
GO:0016020,Solyc08g023440,Cellular Component:membrane
GO:0016020,Solyc09g010360,Cellular Component:membrane
GO:0016020,Solyc09g007760,Cellular Component:membrane
GO:0016020,Solyc08g005580,Cellular Component:membrane
GO:0016020,Solyc09g055560,Cellular Component:membrane
GO:0016020,Solyc03g115830,Cellular Component:membrane
GO:0016020,Solyc05g009690,Cellular Component:membrane
GO:0016020,Solyc07g052470,Cellular Component:membrane
GO:0016020,Solyc07g022900,Cellular Component:membrane
GO:0016020,Solyc04g007530,Cellular Component:membrane
GO:0016020,Solyc03g098600,Cellular Component:membrane
GO:0016020,Solyc04g005070,Cellular Component:membrane
GO:0016020,Solyc08g061980,Cellular Component:membrane
GO:0016020,Solyc10g044470,Cellular Component:membrane
GO:0016020,Solyc08g023460,Cellular Component:membrane
GO:0016020,Solyc06g083110,Cellular Component:membrane
GO:0016020,Solyc06g068240,Cellular Component:membrane
GO:0016020,Solyc02g077290,Cellular Component:membrane
GO:0016020,Solyc07g064670,Cellular Component:membrane
GO:0016020,Solyc04g079510,Cellular Component:membrane
GO:0016020,Solyc06g071160,Cellular Component:membrane
GO:0016020,Solyc11g021230,Cellular Component:membrane
GO:0016020,Solyc09g016930,Cellular Component:membrane
GO:0016020,Solyc12g100180,Cellular Component:membrane
GO:0016020,Solyc03g063730,Cellular Component:membrane
GO:0016020,Solyc08g007060,Cellular Component:membrane
GO:0016020,Solyc08g005880,Cellular Component:membrane
GO:0016020,Solyc01g007400,Cellular Component:membrane
GO:0016020,Solyc02g088300,Cellular Component:membrane
GO:0016020,Solyc01g100910,Cellular Component:membrane
GO:0016020,Solyc09g065120,Cellular Component:membrane
GO:0016020,Solyc12g056930,Cellular Component:membrane
GO:0016020,Solyc02g070280,Cellular Component:membrane
GO:0016020,Solyc06g073030,Cellular Component:membrane
GO:0016020,Solyc10g080980,Cellular Component:membrane
GO:0016020,Solyc06g075440,Cellular Component:membrane
GO:0016020,Solyc03g025220,Cellular Component:membrane
GO:0016020,Solyc02g087550,Cellular Component:membrane
GO:0016020,Solyc04g016440,Cellular Component:membrane
GO:0016020,Solyc11g016970,Cellular Component:membrane
GO:0016020,Solyc02g032660,Cellular Component:membrane
GO:0016020,Solyc03g113690,Cellular Component:membrane
GO:0016020,Solyc05g013050,Cellular Component:membrane
GO:0016020,Solyc10g081850,Cellular Component:membrane
GO:0016020,Solyc05g005950,Cellular Component:membrane
GO:0016020,Solyc06g072090,Cellular Component:membrane
GO:0016020,Solyc04g076920,Cellular Component:membrane
GO:0016020,Solyc03g013460,Cellular Component:membrane
GO:0016020,Solyc01g097430,Cellular Component:membrane
GO:0016020,Solyc05g045870,Cellular Component:membrane
GO:0016020,Solyc07g051820,Cellular Component:membrane
GO:0016020,Solyc01g106900,Cellular Component:membrane
GO:0016020,Solyc09g065780,Cellular Component:membrane
GO:0016020,Solyc10g076480,Cellular Component:membrane
GO:0016020,Solyc12g005880,Cellular Component:membrane
GO:0016020,Solyc02g070270,Cellular Component:membrane
GO:0016020,Solyc08g013730,Cellular Component:membrane
GO:0016020,Solyc07g007550,Cellular Component:membrane
GO:0016020,Solyc02g021620,Cellular Component:membrane
GO:0016020,Solyc12g094420,Cellular Component:membrane
GO:0016020,Solyc11g056410,Cellular Component:membrane
GO:0016020,Solyc12g096850,Cellular Component:membrane
GO:0016020,Solyc06g069580,Cellular Component:membrane
GO:0016020,Solyc02g011800,Cellular Component:membrane
GO:0016020,Solyc07g015910,Cellular Component:membrane
GO:0016020,Solyc04g071430,Cellular Component:membrane
GO:0016020,Solyc07g063110,Cellular Component:membrane
GO:0016020,Solyc03g025230,Cellular Component:membrane
GO:0016020,Solyc09g014520,Cellular Component:membrane
GO:0016020,Solyc04g008450,Cellular Component:membrane
GO:0016020,Solyc11g065820,Cellular Component:membrane
GO:0016020,Solyc09g065800,Cellular Component:membrane
GO:0016020,Solyc07g063600,Cellular Component:membrane
GO:0016020,Solyc02g036260,Cellular Component:membrane
GO:0016020,Solyc04g077720,Cellular Component:membrane
GO:0016020,Solyc05g053600,Cellular Component:membrane
GO:0016020,Solyc07g006520,Cellular Component:membrane
GO:0016020,Solyc02g069200,Cellular Component:membrane
GO:0016020,Solyc05g005960,Cellular Component:membrane
GO:0016020,Solyc02g083510,Cellular Component:membrane
GO:0016020,Solyc06g053860,Cellular Component:membrane
GO:0016020,Solyc12g007120,Cellular Component:membrane
GO:0016020,Solyc03g080050,Cellular Component:membrane
GO:0016020,Solyc04g077730,Cellular Component:membrane
GO:0016020,Solyc11g005020,Cellular Component:membrane
GO:0016020,Solyc01g097650,Cellular Component:membrane
GO:0016020,Solyc08g067410,Cellular Component:membrane
GO:0016020,Solyc08g078950,Cellular Component:membrane
GO:0016020,Solyc05g005980,Cellular Component:membrane
GO:0016020,Solyc09g009040,Cellular Component:membrane
GO:0016020,Solyc03g071520,Cellular Component:membrane
GO:0016020,Solyc02g081600,Cellular Component:membrane
