"gene","A1","A3","A5","A9","A10","A11","A13","A15","A17","A21","A22","A23","A25","A27","A29","A33","A34","A35"
"Solyc03g111550",322.539399252182,54.3501903328542,235.133644814864,50.7635350432509,9.28425619883315,18.5607902469068,275.117373326852,54.2911673211995,297.586222842141,19.8582991383716,33.4441554188049,12.1137535060923,232.264030456022,13.4444647818856,237.193785203605,665.755084817917,9.85193497358622,15.9880961129557
"Solyc03g111640",26.7545665744756,64.2189077443942,32.6335351144731,38.0452810789422,43.8749311807492,34.2734911222518,39.2726482738804,54.238107042113,25.5182764689068,61.5099961929011,44.5441541853097,41.6347776439758,33.156487833472,52.9841416567815,21.1516673227425,31.5641952296584,35.9799634539576,53.1440287313792
"Solyc03g112760",0.664524561026371,0.458222015374593,0.610756601782178,0.99962162259653,1.9478263734682,0.42154429537838,0.693304032792641,0.731352405210477,0.828941653587668,1.65138866831647,2.11828584737702,1.14610815745397,1.61435512034655,1.79441542365133,0.694887715000118,0.32656507739156,3.34846065630608,0.266019855676008
"Solyc03g113390",5.83716600892302,11.4779708435069,5.52809429668738,14.3627077780376,7.24777437832053,14.5182539180008,6.02430989198712,9.17188806047546,6.14354368111964,16.3367446177958,6.97016072900002,16.0010049803015,6.51036560146293,11.6846434776325,6.33001887836008,28.145540659913,7.80821614495902,8.66116934399851
"Solyc03g115080",34.2384768264282,43.8392104192064,21.5285727335374,48.1834392681132,54.3560353328957,24.9647581179418,30.4582779841267,45.1730824583869,22.7372103880593,38.1737663516822,35.0190764040183,29.156732892999,42.0664533635412,36.4351314961501,31.1009660389455,48.0071200855088,41.3327825551993,30.878363179599
"Solyc03g115900",0.891728539997499,0.129830191566686,0.50068708288501,0.890729901287143,0.564016156693079,1.50417383924727,0.50087203904403,0.158610929935562,1.14961668277616,0.212524050762385,1.31955316465757,0.40120898218032,0.429681421620366,0.337736231500837,0.562730317963991,0.737574078717476,0.0529924084169074,0.623080595628709
"Solyc03g116880",11.4304133424956,18.987705439811,10.3210954310368,18.8740125432859,16.1119227935036,13.503692533759,15.6597657598455,17.542895603039,9.40303017993946,24.2452887449777,13.8456306941637,17.2851623538837,15.4217577394483,20.890072933258,7.70467733526883,14.3467079358242,12.4597667000469,19.1113016179982
"Solyc03g117280",1.90058820890662,3.72872054608279,2.18001633979432,11.4856815322469,9.18284178999149,4.43075313368825,2.37947949049994,7.6696424449525,3.36907841827364,12.7056332355886,7.50216626247022,8.87184849576574,2.89622617678314,9.76576280416496,3.09531498564521,12.777115790801,13.5732282635446,3.49223718556995
"Solyc03g117660",30.5159832890916,31.4147237582778,28.1117783016832,16.9893197929905,29.8292602295989,22.1776607858717,52.6787745715132,31.2923759159831,26.3599381191018,17.1902997542221,38.2463034776188,22.5804740549116,32.9173474892866,24.146694721686,15.6661813894106,12.8611112852397,20.0579841749725,33.4981942045141
"Solyc03g120910",4.25764901178337,29.8158822735264,0.914160491660127,27.3168477739164,2.3778078861703,1.49420188762248,9.56011591371576,17.3258505703605,0.561186681610049,35.3742968487163,4.743222794086,2.49102562404201,1.65177708469731,6.04010255019567,0.691546002884088,15.8748268484973,0.719609183914905,2.37968677433875
"Solyc03g121270",13.2091431414143,11.5933468916905,11.5065977276885,25.3903388234479,19.7304295417317,14.2199262239796,8.39067258304085,19.7666457787608,10.3185594779266,22.8905034988105,17.6518921711312,11.5839975218609,14.4625161977133,16.1933917760667,15.2422752479156,47.906921062617,21.4404519633499,7.60910086950881
"Solyc03g121600",55.2321219888753,41.3897670247446,34.0431655560271,73.8681594425378,110.007878765083,54.0583635822618,83.0068117089381,60.98715028623,90.4753393735513,88.2083480136049,198.921082516003,126.95740518767,83.5338608626457,74.9583850658786,41.4319833327037,105.201963480233,205.309031527017,39.5796361555217
