"gene","A5","A9","A17","A21","A29","A33"
"Solyc06g050120",481.943579811639,350.953320660926,704.160812741102,432.325775526994,377.012696165419,284.729941934143
"Solyc06g050130",13.5467682032479,38.7452330796845,12.2822655747609,47.0625736484602,9.71184366398941,54.2850512019223
"Solyc06g050140",0.312045167826293,1.11026615639245,1.39315574805292,1.85433072863004,1.88845254633732,6.197183264568
"Solyc06g050160",134.926128606054,4.39491533149066,101.139875241174,1.86564582067884,81.9792858165195,6.60453798858021
"Solyc06g050170",3.14631016982396,25.9170648732188,3.77734593885484,29.1059998515485,1.39207437703469,18.1559005046213
"Solyc06g050180",2.53948953653756,0.102677053081009,2.37063006558924,0,0.978003473184448,0
"Solyc06g050200",1.98655915484476,0.415778684081124,0.834746818586441,0,0.919357762270389,0
"Solyc06g050210",17.2092822746417,31.0396121472918,17.0691593963735,33.7110477789615,13.3574993511187,29.4218818223811
"Solyc06g050220",23.6064049250759,42.2243917384042,16.0380761116213,37.7387022610574,33.0757913002917,46.9408632969048
"Solyc06g050230",4.50618374596509,19.6596813926948,8.04731677943313,17.2675791244438,6.66618992049651,22.7555262063577
"Solyc06g050240",0,0,0,0,0,0
"Solyc06g050250",0.0491282184640012,2.05389634554088,0.175470135740921,2.84646183214015,0.297316923385287,2.87075401226312
"Solyc06g050260",0,0,0,0,0,0
"Solyc06g050270",10.1648893584062,0.816673835591214,7.78815890008521,0.730704805017324,6.03258097481242,0.0751390580576952
"Solyc06g050280",2.55761732243768,0.116667690798745,2.81076411431647,0.29228192200693,1.38908114551602,0.0500927053717968
"Solyc06g050290",4.52389011689345,0.37144933908718,4.16376009601895,0,3.15899231096867,0.026581055669103
"Solyc06g050300",9.12273225939223,9.54339071193217,11.1862211534837,5.86977484320025,6.33742457462023,11.703843280765
"Solyc06g050310",20.7819493975481,18.7475384465895,18.9771497495314,18.8044129434935,14.0733434923486,16.9983554782795
"Solyc06g050320",2.71733112652562,4.10904723430412,2.79031098629164,2.32124055922409,2.38451017693023,1.55670871478383
"Solyc06g050330",0,0,0,0,0.35801912857645,0
"Solyc06g050340",8.66022450210027,6.28843694388256,2.91955730520385,3.54467629687035,7.48720501255314,2.09251364379345
"Solyc06g050350",0.423611789242059,7.68684022648041,2.11820637257415,6.26182406105696,1.02545508731992,3.31661784609215
"Solyc06g050360",0,0,0,0,0,0
"Solyc06g050370",19.033068506767,49.6979137355994,3.15229727640515,13.7959700357739,17.4635925203994,76.1499830063741
"Solyc06g050380",0.0458741684526538,0,0,0.0681518967307488,0,0
"Solyc06g050390",7.04511090297439,3.77279683143739,11.7469481885191,3.04380173715318,4.30710607340579,1.67480838858895
"Solyc06g050400",0.275690390992162,0.245228689882799,0.492338536205109,0,0.33368773148873,0.526459743349224
"Solyc06g050410",0.0556786475925347,0,0,0,0,0
"Solyc06g050430",0.343155411144323,0.152619668023736,0.536217650459039,0,0.0519181817875214,0.163822820437976
"Solyc06g050440",0,0.118677627523547,0,0.0991057730845737,0.444089506393967,0.0509556963805513
"Solyc06g050450",0,0,0,0,0,0
"Solyc06g050460",39.317691146113,31.0874523789886,6.8264631654593,6.49015755020516,40.3184618643017,31.7009759302902
"Solyc06g050470",0,0,0.234772542727436,0,0.636478450802577,0
"Solyc06g050480",0,0,0,0,0,0
"Solyc06g050490",0.275690390992162,0,0,0,0,0
"Solyc06g050500",2.51926060465237,8.54862378192753,4.99888086595987,13.7924733699732,2.54103390271127,39.9117607838553
"Solyc06g050510",11.8946472549743,39.3657267658137,17.8364692966807,46.505603669256,9.36943676912836,34.5830845342548
"Solyc06g050520",0,0,0,0,0,0.252210946813814
"Solyc06g050530",0.352929387122022,0,0.236353093248129,0,0.160190847793916,0
"Solyc06g050540",0,0,0,2.96042274219884,0,0
"Solyc06g050550",11.1789284692253,22.1375267030693,12.1676941972185,22.5780085753365,9.48133416367977,21.0045335073505
